tweet_clean,Tweet,sentiment,sentiment_scores,neg,neu,pos,compound,sentiment_label,text_processed_raw,text_processed
"['muslims', 'new', 'york', 'took', 'streets', 'times', 'square', 'perform', 'taraweeh', 'prayers', 'pubic', 'showcase', 'beauty', 'islam', 'strength', 'ummah', 'holy', 'month', 'ramadan', '', '', 'adhan', 'quran', 'chants', 'allahu', 'akbar', 'projected', 'loudspeakers']",muslims new york took streets times square perform taraweeh prayers pubic showcase beauty islam strength ummah holy month ramadan adhan quran chants allahu akbar projected loudspeakers,2,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.7906}",0.0,0.774,0.226,0.7906,neutral,muslims new york took streets times square perform taraweeh prayers pubic showcase beauty islam strength ummah holy month ramadan   adhan quran chants allahu akbar projected loudspeakers,muslim new york took street time square perform taraweeh prayer pubic showcase beauty islam strength ummah holy month ramadan adhan quran chant allahu akbar projected loudspeaker
"['muslims', 'observe', 'ramadan', 'windsor', 'castle', 'england', 'guess', 'crusades', 'nothing', '']",muslims observe ramadan windsor castle england guess crusades nothing,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,muslims observe ramadan windsor castle england guess crusades nothing ,muslim observe ramadan windsor castle england guess crusade nothing
"['muslims', 'send', 'ramadan', 'greetings', 'germany', 'mannheim', 'car', 'jihad', 'black', 'bmw', 'driver', 'drove', 'parade', 'one', 'dead', 'someone', 'drove', 'car-free', 'area', 'city', 'used', 'tram', 'pedestrians', 'committed', 'act', 'terrorism']",muslims send ramadan greetings germany mannheim car jihad black bmw driver drove parade one dead someone drove car-free area city used tram pedestrians committed act terrorism,2,"{'neg': 0.249, 'neu': 0.615, 'pos': 0.137, 'compound': -0.7184}",0.249,0.615,0.137,-0.7184,neutral,muslims send ramadan greetings germany mannheim car jihad black bmw driver drove parade one dead someone drove car-free area city used tram pedestrians committed act terrorism,muslim send ramadan greeting germany mannheim car jihad black bmw driver drove parade one dead someone drove area city used tram pedestrian committed act terrorism
"['muslims', 'spend', 'ramadan']",muslims spend ramadan,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,muslims spend ramadan,muslim spend ramadan
"['muslims', 'us', 'gathered', 'pray', 'war', 'crisis-affected', 'countries', 'new', 'york s', 'times', 'square', 'second', 'day', 'islamic', 'holy', 'month', 'ramadan']",muslims us gathered pray war crisis-affected countries new york s times square second day islamic holy month ramadan,2,"{'neg': 0.176, 'neu': 0.721, 'pos': 0.104, 'compound': -0.3818}",0.176,0.721,0.104,-0.3818,neutral,muslims us gathered pray war crisis-affected countries new york s times square second day islamic holy month ramadan,muslim u gathered pray war country new york time square second day islamic holy month ramadan
"['name', 'god', 'amazing', 'gaza', 'ramadan']",name god amazing gaza ramadan,1,"{'neg': 0.0, 'neu': 0.337, 'pos': 0.663, 'compound': 0.7096}",0.0,0.337,0.663,0.7096,positive,name god amazing gaza ramadan,name god amazing gaza ramadan
"['name', 'ibrahim', 'ramadan', 'age', 'school', 'kamukunji', 'high', 'status', 'last', 'night', 'pm', 'majengo', 'nairobi', 'shot', 'dead', 'police', 'coming', 'mosque', 'night', 'prayers', 'police', 'warned', 'storm', 'coming', 'time', 'unstoppable', 'retweet', 'widely']",name ibrahim ramadan age school kamukunji high status last night pm majengo nairobi shot dead police coming mosque night prayers police warned storm coming time unstoppable retweet widely,2,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.802}",0.247,0.753,0.0,-0.802,neutral,name ibrahim ramadan age school kamukunji high status last night pm majengo nairobi shot dead police coming mosque night prayers police warned storm coming time unstoppable retweet widely,name ibrahim ramadan age school kamukunji high status last night pm majengo nairobi shot dead police coming mosque night prayer police warned storm coming time unstoppable retweet widely
"['nd', 'day', 'ramadan', '']",nd day ramadan,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,nd day ramadan ,nd day ramadan
"['need', 'ramadan', 'let', 'make', 'wish', 'come', 'true']",need ramadan let make wish come true,1,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.6705}",0.0,0.476,0.524,0.6705,positive,need ramadan let make wish come true,need ramadan let make wish come true
"['never', 'forget', 'people', 'told', 'genocide', 'ramadan', 'gaza']",never forget people told genocide ramadan gaza,2,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.1695}",0.0,0.783,0.217,0.1695,neutral,never forget people told genocide ramadan gaza,never forget people told genocide ramadan gaza
"['new', 'muslims', 'observing', 'ramadan', 'windsor', 'castle', 'england']",new muslims observing ramadan windsor castle england,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,new muslims observing ramadan windsor castle england,new muslim observing ramadan windsor castle england
"['new', 'president', 'trump', 'releases', 'message', 'ramadan', 'millions', 'muslim', 'americans', 'begin', 'ramadan', 'observances', 'administration', 'recommits', 'upholding', 'religious', 'liberty', 'integral', 'part', 'american', 'way', 'life']",new president trump releases message ramadan millions muslim americans begin ramadan observances administration recommits upholding religious liberty integral part american way life,2,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5267}",0.0,0.861,0.139,0.5267,neutral,new president trump releases message ramadan millions muslim americans begin ramadan observances administration recommits upholding religious liberty integral part american way life,new president trump release message ramadan million muslim american begin ramadan observance administration recommits upholding religious liberty integral part american way life
"['news', '', 'ramadan', 'crescent', 'sighted', '', 'saudi', 'arabia', 'st', 'ramadan', 'st', 'march']",news ramadan crescent sighted saudi arabia st ramadan st march,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,news  ramadan crescent sighted  saudi arabia st ramadan st march,news ramadan crescent sighted saudi arabia st ramadan st march
"['next', 'ramadan', 'living', 'duas', 'making', 'ramadan', 'insha allah']",next ramadan living duas making ramadan insha allah,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,next ramadan living duas making ramadan insha allah,next ramadan living duas making ramadan insha allah
"['next', 'ramadan', 'us', 'living', 'prayers', 'made', 'ramadan', 'insha allah']",next ramadan us living prayers made ramadan insha allah,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,next ramadan us living prayers made ramadan insha allah,next ramadan u living prayer made ramadan insha allah
"['non', 'muslims', 'might', 'think', 'ramadan', 'hard', 'us', 'muslims', 'little', 'know', 'favorite', 'time', 'year']",non muslims might think ramadan hard us muslims little know favorite time year,2,"{'neg': 0.093, 'neu': 0.727, 'pos': 0.18, 'compound': 0.323}",0.093,0.727,0.18,0.323,neutral,non muslims might think ramadan hard us muslims little know favorite time year,non muslim might think ramadan hard u muslim little know favorite time year
"['non', 'muslims', 'think', 'ramadan', 'hard', 'time', 'us', 'know', 'actually', 'favourite', 'time', 'whole', 'year']",non muslims think ramadan hard time us know actually favourite time whole year,2,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.1027}",0.104,0.896,0.0,-0.1027,neutral,non muslims think ramadan hard time us know actually favourite time whole year,non muslim think ramadan hard time u know actually favourite time whole year
"['non-muslims', 'thought', 'muslims', 'superhuman', 'realized', 'fasting', 'sunrise', 'sunset', 'started', 'calling', 'skipping', 'lunch', 'pathetic', 'favorite', 'trend', 'post', 'pork', 'caption', 'ramadan', 'muslims', 'hate', 'seeing', 'pork']",non-muslims thought muslims superhuman realized fasting sunrise sunset started calling skipping lunch pathetic favorite trend post pork caption ramadan muslims hate seeing pork,2,"{'neg': 0.243, 'neu': 0.658, 'pos': 0.099, 'compound': -0.6597}",0.243,0.658,0.099,-0.6597,neutral,non-muslims thought muslims superhuman realized fasting sunrise sunset started calling skipping lunch pathetic favorite trend post pork caption ramadan muslims hate seeing pork,thought muslim superhuman realized fasting sunrise sunset started calling skipping lunch pathetic favorite trend post pork caption ramadan muslim hate seeing pork
"['normal', 'sleeping', 'schedule', 'ramadan', 'harder', 'fasting']",normal sleeping schedule ramadan harder fasting,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,normal sleeping schedule ramadan harder fasting,normal sleeping schedule ramadan harder fasting
"['northern', 'muslims', 'idiots', 'omoyele', 'sowore', 'got', 'facts', 'wrong', 'school', 'closures', 'saudi', 'arabia', 'mr', 'omoyele', 'sowore s', 'claim', 'president', 'nigerian', 'state', 'could', 'temporarily', 'shut', 'schools', 'ramadan', 'clear', 'indication', 'uneducated']",northern muslims idiots omoyele sowore got facts wrong school closures saudi arabia mr omoyele sowore s claim president nigerian state could temporarily shut schools ramadan clear indication uneducated,2,"{'neg': 0.098, 'neu': 0.82, 'pos': 0.082, 'compound': -0.128}",0.098,0.82,0.082,-0.128,neutral,northern muslims idiots omoyele sowore got facts wrong school closures saudi arabia mr omoyele sowore s claim president nigerian state could temporarily shut schools ramadan clear indication uneducated,northern muslim idiot omoyele sowore got fact wrong school closure saudi arabia mr omoyele sowore claim president nigerian state could temporarily shut school ramadan clear indication uneducated
"['northernmost', 'mosque', 'world', 'taraweeh', 'prayed', 'ramadan', 'nord', 'kamal', 'mosque', 'norilsk', 'russia']",northernmost mosque world taraweeh prayed ramadan nord kamal mosque norilsk russia,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,northernmost mosque world taraweeh prayed ramadan nord kamal mosque norilsk russia,northernmost mosque world taraweeh prayed ramadan nord kamal mosque norilsk russia
"['nothing', 'says', 'ramadan', 'praying', 'outside', 'across', 'street', 'shoppers', 'drug', 'mart', 'shoutout', 'several', 'officers', 'walking', 'perimeter', 'ensure', 'jews', 'canadians', 'object', 'outdoor', 'prayers']",nothing says ramadan praying outside across street shoppers drug mart shoutout several officers walking perimeter ensure jews canadians object outdoor prayers,2,"{'neg': 0.089, 'neu': 0.801, 'pos': 0.11, 'compound': 0.1255}",0.089,0.801,0.11,0.1255,neutral,nothing says ramadan praying outside across street shoppers drug mart shoutout several officers walking perimeter ensure jews canadians object outdoor prayers,nothing say ramadan praying outside across street shopper drug mart shoutout several officer walking perimeter ensure jew canadian object outdoor prayer
"['noussair', 'mazraoui', 'allowed', 'break', 'ramadan', 'fast', 'man', 'united s', 'fa', 'cup', 'match', 'fulham', '']",noussair mazraoui allowed break ramadan fast man united s fa cup match fulham,2,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}",0.0,0.811,0.189,0.4215,neutral,noussair mazraoui allowed break ramadan fast man united s fa cup match fulham ,noussair mazraoui allowed break ramadan fast man united fa cup match fulham
"['noussair', 'mazraoui', 'allowed', 'take', 'moment', 'break', 'fast', 'ramadan', 'game', 'fulham']",noussair mazraoui allowed take moment break fast ramadan game fulham,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,noussair mazraoui allowed take moment break fast ramadan game fulham,noussair mazraoui allowed take moment break fast ramadan game fulham
"['noussair', 'mazraoui', 'performance', 'put', 'arsenal', 'whilst', 'fasting', 'month', 'ramadan']",noussair mazraoui performance put arsenal whilst fasting month ramadan,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,noussair mazraoui performance put arsenal whilst fasting month ramadan,noussair mazraoui performance put arsenal whilst fasting month ramadan
"['', 'noussair', 'mazraoui', 'takes', 'moment', 'break', 'fast', 'stoppage', 'play', 'fulham', 'spiritual', 'ramadan', 'moment', 'old', 'trafford', 'lights']",noussair mazraoui takes moment break fast stoppage play fulham spiritual ramadan moment old trafford lights,2,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.34}",0.0,0.854,0.146,0.34,neutral, noussair mazraoui takes moment break fast stoppage play fulham spiritual ramadan moment old trafford lights,noussair mazraoui take moment break fast stoppage play fulham spiritual ramadan moment old trafford light
"['nurture', 'faith', 'weaken', 'leave', 'grappling', 'doubt', 'sat', 'jump', 'slightest', 'chance', 'create', 'havoc', 'mind', 'protect', 'heart', 'hardens', 'better', 'time', 'ramadan']",nurture faith weaken leave grappling doubt sat jump slightest chance create havoc mind protect heart hardens better time ramadan,1,"{'neg': 0.278, 'neu': 0.214, 'pos': 0.508, 'compound': 0.8225}",0.278,0.214,0.508,0.8225,positive,nurture faith weaken leave grappling doubt sat jump slightest chance create havoc mind protect heart hardens better time ramadan,nurture faith weaken leave grappling doubt sat jump slightest chance create havoc mind protect heart hardens better time ramadan
"['nyc', 'submit', 'islamic', 'supremacist', 'seize', 'control', 'times', 'square', 'ramadan', 'third', 'year', 'row', 'one', 'america', 'famous', 'landmarks', 'surrendered', 'massive', 'islamic', 'display', 'dominance', 'islamic', 'leaders', 'promote', 'multiculturalism', 'muslim']",nyc submit islamic supremacist seize control times square ramadan third year row one america famous landmarks surrendered massive islamic display dominance islamic leaders promote multiculturalism muslim,2,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.5994}",0.0,0.796,0.204,0.5994,neutral,nyc submit islamic supremacist seize control times square ramadan third year row one america famous landmarks surrendered massive islamic display dominance islamic leaders promote multiculturalism muslim,nyc submit islamic supremacist seize control time square ramadan third year row one america famous landmark surrendered massive islamic display dominance islamic leader promote multiculturalism muslim
"['oh', 'allah', 'let', 'us', 'leave', 'ramadan', 'without', 'sins', 'forgiven', 'ameen']",oh allah let us leave ramadan without sins forgiven ameen,2,"{'neg': 0.263, 'neu': 0.544, 'pos': 0.193, 'compound': 0.0248}",0.263,0.544,0.193,0.0248,neutral,oh allah let us leave ramadan without sins forgiven ameen,oh allah let u leave ramadan without sin forgiven ameen
"['oh', 'ramadan', 'come', 'forth', 'hearts', 'ill']",oh ramadan come forth hearts ill,1,"{'neg': 0.252, 'neu': 0.36, 'pos': 0.387, 'compound': 0.3612}",0.252,0.36,0.387,0.3612,positive,oh ramadan come forth hearts ill,oh ramadan come forth heart ill
